log_id,date,machine_id,product,shift,planned_time_min,downtime_min,operating_time_min,ideal_cycle_time,total_parts,good_parts,defective_parts,availability,performance,quality,oee
4934,2023-08-23,WELD-02,Part-B,Afternoon,480,35,445,1.56,284,257,27,0.9271,0.9956,0.9049,0.8352
4935,2023-08-23,WELD-02,Part-A,Night,480,23,457,2.5,139,128,11,0.9521,0.7604,0.9209,0.6667
4936,2023-08-24,CNC-01,Part-A,Morning,480,12,468,2.94,148,142,6,0.975,0.9297,0.9595,0.8697
4937,2023-08-24,CNC-01,Part-B,Afternoon,480,14,466,2.64,143,130,13,0.9708,0.8101,0.9091,0.715
4938,2023-08-24,CNC-01,Part-B,Night,480,73,407,1.65,199,178,21,0.8479,0.8068,0.8945,0.6119
4939,2023-08-24,CNC-02,Part-B,Morning,480,66,414,2.07,198,191,7,0.8625,0.99,0.9646,0.8236
4940,2023-08-24,CNC-02,Part-D,Afternoon,480,31,449,2.6,140,136,4,0.9354,0.8107,0.9714,0.7366
4941,2023-08-24,CNC-02,Part-D,Night,480,86,394,1.92,160,146,14,0.8208,0.7797,0.9125,0.584
4942,2023-08-24,LATHE-01,Part-A,Morning,480,38,442,2.66,137,127,10,0.9208,0.8245,0.927,0.7038
4943,2023-08-24,LATHE-01,Part-C,Afternoon,480,22,458,1.9,211,195,16,0.9542,0.8753,0.9242,0.7719
4944,2023-08-24,LATHE-01,Part-C,Night,480,22,458,2.62,162,152,10,0.9542,0.9267,0.9383,0.8297
4945,2023-08-24,LATHE-02,Part-B,Morning,480,31,449,2.16,179,170,9,0.9354,0.8611,0.9497,0.765
4946,2023-08-24,LATHE-02,Part-B,Afternoon,480,35,445,2.49,158,149,9,0.9271,0.8841,0.943,0.7729
4947,2023-08-24,LATHE-02,Part-A,Night,480,79,401,2.21,146,134,12,0.8354,0.8046,0.9178,0.6169
4948,2023-08-24,PRESS-01,Part-D,Morning,480,42,438,2.53,173,170,3,0.9125,0.9993,0.9827,0.8961
4949,2023-08-24,PRESS-01,Part-D,Afternoon,480,47,433,2.72,141,125,16,0.9021,0.8857,0.8865,0.7083
4950,2023-08-24,PRESS-01,Part-B,Night,480,97,383,2.85,133,122,11,0.7979,0.9897,0.9173,0.7244
4951,2023-08-24,WELD-01,Part-D,Morning,480,111,369,2.46,114,111,3,0.7688,0.76,0.9737,0.5689
4952,2023-08-24,WELD-01,Part-B,Afternoon,480,38,442,1.66,231,228,3,0.9208,0.8676,0.987,0.7885
4953,2023-08-24,WELD-01,Part-C,Night,480,31,449,2.11,190,174,16,0.9354,0.8929,0.9158,0.7649
4954,2023-08-24,WELD-02,Part-D,Morning,480,112,368,2.16,170,154,16,0.7667,0.9978,0.9059,0.693
4955,2023-08-24,WELD-02,Part-D,Afternoon,480,55,425,2.58,151,138,13,0.8854,0.9167,0.9139,0.7418
4956,2023-08-24,WELD-02,Part-C,Night,480,16,464,2.64,170,160,10,0.9667,0.9672,0.9412,0.88
4957,2023-08-25,CNC-01,Part-D,Morning,480,95,385,1.87,169,165,4,0.8021,0.8209,0.9763,0.6428
4958,2023-08-25,CNC-01,Part-D,Afternoon,480,63,417,2.89,113,100,13,0.8688,0.7831,0.885,0.6021
4959,2023-08-25,CNC-01,Part-D,Night,480,10,470,1.73,234,222,12,0.9792,0.8613,0.9487,0.8001
4960,2023-08-25,CNC-02,Part-C,Morning,480,25,455,2.62,153,138,15,0.9479,0.881,0.902,0.7533
4961,2023-08-25,CNC-02,Part-D,Afternoon,480,27,453,2.91,127,119,8,0.9437,0.8158,0.937,0.7214
4962,2023-08-25,CNC-02,Part-D,Night,480,31,449,2.5,135,130,5,0.9354,0.7517,0.963,0.6771
4963,2023-08-25,LATHE-01,Part-B,Morning,480,93,387,2.31,138,128,10,0.8063,0.8237,0.9275,0.616
4964,2023-08-25,LATHE-01,Part-A,Afternoon,480,78,402,2.41,162,152,10,0.8375,0.9712,0.9383,0.7632
4965,2023-08-25,LATHE-01,Part-A,Night,480,53,427,1.64,251,239,12,0.8896,0.964,0.9522,0.8166
4966,2023-08-25,LATHE-02,Part-D,Morning,480,12,468,2.09,211,200,11,0.975,0.9423,0.9479,0.8709
4967,2023-08-25,LATHE-02,Part-D,Afternoon,480,11,469,1.54,230,222,8,0.9771,0.7552,0.9652,0.7122
4968,2023-08-25,LATHE-02,Part-A,Night,480,16,464,2.07,194,174,20,0.9667,0.8655,0.8969,0.7504
4969,2023-08-25,PRESS-01,Part-D,Morning,480,120,360,1.64,194,179,15,0.75,0.8838,0.9227,0.6116
4970,2023-08-25,PRESS-01,Part-D,Afternoon,480,70,410,2.86,108,105,3,0.8542,0.7534,0.9722,0.6257
4971,2023-08-25,PRESS-01,Part-A,Night,480,93,387,1.91,162,144,18,0.8063,0.7995,0.8889,0.573
4972,2023-08-25,WELD-01,Part-D,Morning,480,36,444,2.1,168,162,6,0.925,0.7946,0.9643,0.7088
4973,2023-08-25,WELD-01,Part-B,Afternoon,480,50,430,1.78,219,212,7,0.8958,0.9066,0.968,0.7861
4974,2023-08-25,WELD-01,Part-B,Night,480,49,431,2.76,128,123,5,0.8979,0.8197,0.9609,0.7072
4975,2023-08-25,WELD-02,Part-C,Morning,480,117,363,2.72,120,111,9,0.7562,0.8992,0.925,0.629
4976,2023-08-25,WELD-02,Part-A,Afternoon,480,1,479,1.82,251,228,23,0.9979,0.9537,0.9084,0.8645
4977,2023-08-25,WELD-02,Part-D,Night,480,85,395,1.66,216,206,10,0.8229,0.9077,0.9537,0.7124
4978,2023-08-26,CNC-01,Part-D,Morning,480,91,389,1.94,173,164,9,0.8104,0.8628,0.948,0.6629
4979,2023-08-26,CNC-01,Part-B,Afternoon,480,86,394,1.54,235,221,14,0.8208,0.9185,0.9404,0.709
4980,2023-08-26,CNC-01,Part-D,Night,480,42,438,1.83,186,165,21,0.9125,0.7771,0.8871,0.629
4981,2023-08-26,CNC-02,Part-A,Morning,480,13,467,1.75,252,237,15,0.9729,0.9443,0.9405,0.864
4982,2023-08-26,CNC-02,Part-A,Afternoon,480,51,429,2.66,130,123,7,0.8938,0.8061,0.9462,0.6817
4983,2023-08-26,CNC-02,Part-C,Night,480,97,383,2.63,116,105,11,0.7979,0.7966,0.9052,0.5754
4984,2023-08-26,LATHE-01,Part-B,Morning,480,27,453,2.21,187,181,6,0.9437,0.9123,0.9679,0.8333
4985,2023-08-26,LATHE-01,Part-C,Afternoon,480,87,393,1.91,195,177,18,0.8187,0.9477,0.9077,0.7043
4986,2023-08-26,LATHE-01,Part-D,Night,480,11,469,2.59,179,174,5,0.9771,0.9885,0.9721,0.9389
4987,2023-08-26,LATHE-02,Part-A,Morning,480,76,404,1.82,170,154,16,0.8417,0.7658,0.9059,0.5839
4988,2023-08-26,LATHE-02,Part-A,Afternoon,480,13,467,2.1,221,208,13,0.9729,0.9938,0.9412,0.91
4989,2023-08-26,LATHE-02,Part-B,Night,480,98,382,1.54,238,226,12,0.7958,0.9595,0.9496,0.7251
4990,2023-08-26,PRESS-01,Part-D,Morning,480,114,366,2.87,100,94,6,0.7625,0.7842,0.94,0.5621
4991,2023-08-26,PRESS-01,Part-A,Afternoon,480,109,371,2.13,135,132,3,0.7729,0.7751,0.9778,0.5858
4992,2023-08-26,PRESS-01,Part-B,Night,480,95,385,2.95,126,119,7,0.8021,0.9655,0.9444,0.7314
4993,2023-08-26,WELD-01,Part-C,Morning,480,37,443,1.72,254,245,9,0.9229,0.9862,0.9646,0.8779
4994,2023-08-26,WELD-01,Part-C,Afternoon,480,64,416,2.84,144,131,13,0.8667,0.9831,0.9097,0.7751
4995,2023-08-26,WELD-01,Part-A,Night,480,113,367,1.73,162,148,14,0.7646,0.7637,0.9136,0.5335
4996,2023-08-26,WELD-02,Part-A,Morning,480,54,426,1.59,232,229,3,0.8875,0.8659,0.9871,0.7586
4997,2023-08-26,WELD-02,Part-D,Afternoon,480,62,418,2.76,148,131,17,0.8708,0.9772,0.8851,0.7532
4998,2023-08-26,WELD-02,Part-A,Night,480,7,473,1.62,276,245,31,0.9854,0.9453,0.8877,0.8269
4999,2023-08-27,CNC-01,Part-A,Morning,480,101,379,2.24,135,120,15,0.7896,0.7979,0.8889,0.56
5000,2023-08-27,CNC-01,Part-B,Afternoon,480,74,406,2.52,158,153,5,0.8458,0.9807,0.9684,0.8033
5001,2023-08-27,CNC-01,Part-A,Night,480,38,442,2.86,141,124,17,0.9208,0.9124,0.8794,0.7388
5002,2023-08-27,CNC-02,Part-C,Morning,480,37,443,1.64,211,198,13,0.9229,0.7811,0.9384,0.6765
5003,2023-08-27,CNC-02,Part-B,Afternoon,480,40,440,1.71,224,214,10,0.9167,0.8705,0.9554,0.7624
5004,2023-08-27,CNC-02,Part-C,Night,480,55,425,2.21,168,156,12,0.8854,0.8736,0.9286,0.7183
5005,2023-08-27,LATHE-01,Part-A,Morning,480,110,370,2.14,155,140,15,0.7708,0.8965,0.9032,0.6241
5006,2023-08-27,LATHE-01,Part-A,Afternoon,480,4,476,2.88,144,136,8,0.9917,0.8713,0.9444,0.816
5007,2023-08-27,LATHE-01,Part-C,Night,480,84,396,2.98,103,97,6,0.825,0.7751,0.9417,0.6022
5008,2023-08-27,LATHE-02,Part-A,Morning,480,21,459,1.87,193,177,16,0.9563,0.7863,0.9171,0.6896
5009,2023-08-27,LATHE-02,Part-C,Afternoon,480,9,471,2.56,141,129,12,0.9812,0.7664,0.9149,0.688
5010,2023-08-27,LATHE-02,Part-B,Night,480,6,474,2.12,204,201,3,0.9875,0.9124,0.9853,0.8878
5011,2023-08-27,PRESS-01,Part-C,Morning,480,49,431,1.6,238,230,8,0.8979,0.8835,0.9664,0.7666
5012,2023-08-27,PRESS-01,Part-C,Afternoon,480,21,459,3.0,121,115,6,0.9563,0.7908,0.9504,0.7187
5013,2023-08-27,PRESS-01,Part-D,Night,480,114,366,1.61,178,163,15,0.7625,0.783,0.9157,0.5467
5014,2023-08-27,WELD-01,Part-C,Morning,480,92,388,2.71,140,130,10,0.8083,0.9778,0.9286,0.7339
5015,2023-08-27,WELD-01,Part-C,Afternoon,480,66,414,2.29,176,163,13,0.8625,0.9735,0.9261,0.7776
5016,2023-08-27,WELD-01,Part-A,Night,480,64,416,2.36,174,157,17,0.8667,0.9871,0.9023,0.7719
5017,2023-08-27,WELD-02,Part-C,Morning,480,3,477,2.05,208,197,11,0.9938,0.8939,0.9471,0.8414
5018,2023-08-27,WELD-02,Part-B,Afternoon,480,55,425,2.18,191,187,4,0.8854,0.9797,0.9791,0.8493
5019,2023-08-27,WELD-02,Part-B,Night,480,46,434,2.05,185,180,5,0.9042,0.8738,0.973,0.7688
5020,2023-08-28,CNC-01,Part-D,Morning,480,57,423,2.46,132,118,14,0.8812,0.7677,0.8939,0.6047
5021,2023-08-28,CNC-01,Part-C,Afternoon,480,17,463,2.64,147,135,12,0.9646,0.8382,0.9184,0.7426
5022,2023-08-28,CNC-01,Part-A,Night,480,48,432,2.81,133,126,7,0.9,0.8651,0.9474,0.7376
5023,2023-08-28,CNC-02,Part-B,Morning,480,37,443,2.79,145,131,14,0.9229,0.9132,0.9034,0.7614
5024,2023-08-28,CNC-02,Part-D,Afternoon,480,0,480,2.98,136,129,7,1.0,0.8443,0.9485,0.8008
5025,2023-08-28,CNC-02,Part-D,Night,480,110,370,1.77,158,151,7,0.7708,0.7558,0.9557,0.5568
5026,2023-08-28,LATHE-01,Part-D,Morning,480,99,381,2.71,136,119,17,0.7937,0.9673,0.875,0.6718
5027,2023-08-28,LATHE-01,Part-A,Afternoon,480,52,428,2.31,141,128,13,0.8917,0.761,0.9078,0.616
5028,2023-08-28,LATHE-01,Part-B,Night,480,62,418,1.7,193,179,14,0.8708,0.7849,0.9275,0.6339
5029,2023-08-28,LATHE-02,Part-B,Morning,480,24,456,2.25,157,144,13,0.95,0.7747,0.9172,0.675
5030,2023-08-28,LATHE-02,Part-B,Afternoon,480,17,463,1.84,223,200,23,0.9646,0.8862,0.8969,0.7667
5031,2023-08-28,LATHE-02,Part-B,Night,480,36,444,1.52,239,218,21,0.925,0.8182,0.9121,0.6903
5032,2023-08-28,PRESS-01,Part-C,Morning,480,67,413,1.79,230,217,13,0.8604,0.9969,0.9435,0.8093
5033,2023-08-28,PRESS-01,Part-C,Afternoon,480,4,476,1.5,245,235,10,0.9917,0.7721,0.9592,0.7345
5034,2023-08-28,PRESS-01,Part-A,Night,480,57,423,2.41,136,125,11,0.8812,0.7748,0.9191,0.6275
5035,2023-08-28,WELD-01,Part-C,Morning,480,90,390,1.67,189,180,9,0.8125,0.8093,0.9524,0.6263
5036,2023-08-28,WELD-01,Part-B,Afternoon,480,24,456,1.98,217,201,16,0.95,0.9422,0.9263,0.8291
5037,2023-08-28,WELD-01,Part-A,Night,480,21,459,2.65,152,135,17,0.9563,0.8776,0.8882,0.7454
5038,2023-08-28,WELD-02,Part-C,Morning,480,101,379,2.89,107,101,6,0.7896,0.8159,0.9439,0.6081
5039,2023-08-28,WELD-02,Part-B,Afternoon,480,62,418,2.33,136,131,5,0.8708,0.7581,0.9632,0.6359
5040,2023-08-28,WELD-02,Part-A,Night,480,3,477,1.69,249,242,7,0.9938,0.8822,0.9719,0.8521
5041,2023-08-29,CNC-01,Part-C,Morning,480,114,366,1.95,169,165,4,0.7625,0.9004,0.9763,0.6703
5042,2023-08-29,CNC-01,Part-B,Afternoon,480,31,449,1.95,207,202,5,0.9354,0.899,0.9758,0.8206
5043,2023-08-29,CNC-01,Part-C,Night,480,100,380,2.64,135,120,15,0.7917,0.9379,0.8889,0.66
5044,2023-08-29,CNC-02,Part-B,Morning,480,36,444,2.2,172,159,13,0.925,0.8523,0.9244,0.7288
5045,2023-08-29,CNC-02,Part-B,Afternoon,480,70,410,1.55,204,190,14,0.8542,0.7712,0.9314,0.6136
5046,2023-08-29,CNC-02,Part-A,Night,480,2,478,2.08,215,200,15,0.9958,0.9356,0.9302,0.8666
5047,2023-08-29,LATHE-01,Part-A,Morning,480,86,394,2.99,114,107,7,0.8208,0.8651,0.9386,0.6665
5048,2023-08-29,LATHE-01,Part-D,Afternoon,480,85,395,1.72,184,175,9,0.8229,0.8012,0.9511,0.6271
5049,2023-08-29,LATHE-01,Part-D,Night,480,32,448,2.9,150,145,5,0.9333,0.971,0.9667,0.8761
5050,2023-08-29,LATHE-02,Part-C,Morning,480,76,404,2.36,142,130,12,0.8417,0.8295,0.9155,0.6392
5051,2023-08-29,LATHE-02,Part-C,Afternoon,480,44,436,2.87,143,135,8,0.9083,0.9413,0.9441,0.8072
5052,2023-08-29,LATHE-02,Part-A,Night,480,89,391,2.65,130,118,12,0.8146,0.8811,0.9077,0.6515
5053,2023-08-29,PRESS-01,Part-A,Morning,480,106,374,2.13,174,163,11,0.7792,0.991,0.9368,0.7234
5054,2023-08-29,PRESS-01,Part-D,Afternoon,480,88,392,1.95,195,182,13,0.8167,0.97,0.9333,0.7394
5055,2023-08-29,PRESS-01,Part-D,Night,480,1,479,2.07,215,198,17,0.9979,0.9291,0.9209,0.8538
5056,2023-08-29,WELD-01,Part-D,Morning,480,58,422,1.86,195,177,18,0.8792,0.8595,0.9077,0.6859
5057,2023-08-29,WELD-01,Part-D,Afternoon,480,114,366,1.56,199,178,21,0.7625,0.8482,0.8945,0.5785
5058,2023-08-29,WELD-01,Part-C,Night,480,11,469,2.89,138,129,9,0.9771,0.8504,0.9348,0.7767
5059,2023-08-29,WELD-02,Part-A,Morning,480,75,405,2.85,108,99,9,0.8438,0.76,0.9167,0.5879
5060,2023-08-29,WELD-02,Part-B,Afternoon,480,65,415,1.92,187,172,15,0.8646,0.8652,0.9198,0.6881
5061,2023-08-29,WELD-02,Part-D,Night,480,81,399,2.42,140,127,13,0.8313,0.8491,0.9071,0.6403
5062,2023-08-30,CNC-01,Part-A,Morning,480,99,381,2.76,133,119,14,0.7937,0.9635,0.8947,0.6842
5063,2023-08-30,CNC-01,Part-C,Afternoon,480,68,412,1.92,170,163,7,0.8583,0.7922,0.9588,0.6519
5064,2023-08-30,CNC-01,Part-C,Night,480,22,458,1.82,220,212,8,0.9542,0.8742,0.9636,0.8038
5065,2023-08-30,CNC-02,Part-C,Morning,480,10,470,2.18,168,149,19,0.9792,0.7792,0.8869,0.6767
5066,2023-08-30,CNC-02,Part-C,Afternoon,480,43,437,1.87,226,213,13,0.9104,0.9671,0.9425,0.8298
5067,2023-08-30,CNC-02,Part-A,Night,480,68,412,2.01,177,172,5,0.8583,0.8635,0.9718,0.7202
5068,2023-08-30,LATHE-01,Part-A,Morning,480,49,431,1.76,214,207,7,0.8979,0.8739,0.9673,0.759
5069,2023-08-30,LATHE-01,Part-B,Afternoon,480,20,460,1.92,201,178,23,0.9583,0.839,0.8856,0.712
5070,2023-08-30,LATHE-01,Part-C,Night,480,28,452,2.49,164,150,14,0.9417,0.9035,0.9146,0.7782
5071,2023-08-30,LATHE-02,Part-B,Morning,480,45,435,1.77,197,175,22,0.9062,0.8016,0.8883,0.6453
5072,2023-08-30,LATHE-02,Part-B,Afternoon,480,67,413,2.08,151,133,18,0.8604,0.7605,0.8808,0.5763
5073,2023-08-30,LATHE-02,Part-A,Night,480,77,403,2.15,149,145,4,0.8396,0.7949,0.9732,0.6495
5074,2023-08-30,PRESS-01,Part-B,Morning,480,56,424,1.74,212,208,4,0.8833,0.87,0.9811,0.7539
5075,2023-08-30,PRESS-01,Part-B,Afternoon,480,106,374,1.7,181,167,14,0.7792,0.8227,0.9227,0.5915
5076,2023-08-30,PRESS-01,Part-D,Night,480,115,365,1.68,200,188,12,0.7604,0.9205,0.94,0.658
5077,2023-08-30,WELD-01,Part-A,Morning,480,48,432,2.41,155,153,2,0.9,0.8647,0.9871,0.7682
5078,2023-08-30,WELD-01,Part-A,Afternoon,480,50,430,1.83,183,168,15,0.8958,0.7788,0.918,0.6404
5079,2023-08-30,WELD-01,Part-A,Night,480,27,453,1.68,217,194,23,0.9437,0.8048,0.894,0.679
5080,2023-08-30,WELD-02,Part-B,Morning,480,38,442,2.3,189,173,16,0.9208,0.9835,0.9153,0.8289
5081,2023-08-30,WELD-02,Part-A,Afternoon,480,19,461,1.57,227,214,13,0.9604,0.7731,0.9427,0.6999
5082,2023-08-30,WELD-02,Part-B,Night,480,73,407,1.86,177,163,14,0.8479,0.8089,0.9209,0.6316
5083,2023-08-31,CNC-01,Part-A,Morning,480,62,418,2.41,133,117,16,0.8708,0.7668,0.8797,0.5874
5084,2023-08-31,CNC-01,Part-D,Afternoon,480,82,398,1.53,241,229,12,0.8292,0.9265,0.9502,0.73
5085,2023-08-31,CNC-01,Part-C,Night,480,12,468,2.07,179,164,15,0.975,0.7917,0.9162,0.7072
5086,2023-08-31,CNC-02,Part-C,Morning,480,89,391,2.24,153,140,13,0.8146,0.8765,0.915,0.6533
5087,2023-08-31,CNC-02,Part-B,Afternoon,480,0,480,2.59,165,156,9,1.0,0.8903,0.9455,0.8418
5088,2023-08-31,CNC-02,Part-B,Night,480,29,451,1.5,285,261,24,0.9396,0.9479,0.9158,0.8157
5089,2023-08-31,LATHE-01,Part-D,Morning,480,17,463,2.61,136,125,11,0.9646,0.7667,0.9191,0.6797
5090,2023-08-31,LATHE-01,Part-C,Afternoon,480,59,421,2.87,129,114,15,0.8771,0.8794,0.8837,0.6816
5091,2023-08-31,LATHE-01,Part-D,Night,480,48,432,1.93,208,202,6,0.9,0.9293,0.9712,0.8123
5092,2023-08-31,LATHE-02,Part-C,Morning,480,1,479,2.67,139,126,13,0.9979,0.7748,0.9065,0.7009
5093,2023-08-31,LATHE-02,Part-A,Afternoon,480,25,455,2.52,166,147,19,0.9479,0.9194,0.8855,0.7717
5094,2023-08-31,LATHE-02,Part-D,Night,480,85,395,2.18,158,155,3,0.8229,0.872,0.981,0.7039
5095,2023-08-31,PRESS-01,Part-D,Morning,480,43,437,1.59,218,203,15,0.9104,0.7932,0.9312,0.6724
5096,2023-08-31,PRESS-01,Part-A,Afternoon,480,8,472,1.69,264,236,28,0.9833,0.9453,0.8939,0.8309
5097,2023-08-31,PRESS-01,Part-D,Night,480,105,375,2.55,122,114,8,0.7812,0.8296,0.9344,0.6056
5098,2023-08-31,WELD-01,Part-B,Morning,480,84,396,1.61,228,202,26,0.825,0.927,0.886,0.6776
5099,2023-08-31,WELD-01,Part-D,Afternoon,480,31,449,1.6,218,203,15,0.9354,0.7768,0.9312,0.6766
5100,2023-08-31,WELD-01,Part-B,Night,480,3,477,2.08,219,207,12,0.9938,0.955,0.9452,0.8971
5101,2023-08-31,WELD-02,Part-A,Morning,480,42,438,1.87,184,175,9,0.9125,0.7856,0.9511,0.6818
5102,2023-08-31,WELD-02,Part-D,Afternoon,480,69,411,2.03,159,155,4,0.8562,0.7853,0.9748,0.6554
5103,2023-08-31,WELD-02,Part-C,Night,480,104,376,2.45,142,135,7,0.7833,0.9253,0.9507,0.6891
5104,2023-09-01,CNC-01,Part-B,Morning,480,53,427,1.83,204,181,23,0.8896,0.8743,0.8873,0.6901
5105,2023-09-01,CNC-01,Part-B,Afternoon,480,77,403,1.97,154,136,18,0.8396,0.7528,0.8831,0.5582
5106,2023-09-01,CNC-01,Part-B,Night,480,58,422,2.75,144,130,14,0.8792,0.9384,0.9028,0.7448
5107,2023-09-01,CNC-02,Part-C,Morning,480,111,369,1.86,183,165,18,0.7688,0.9224,0.9016,0.6394
5108,2023-09-01,CNC-02,Part-D,Afternoon,480,55,425,2.02,192,179,13,0.8854,0.9126,0.9323,0.7533
5109,2023-09-01,CNC-02,Part-C,Night,480,48,432,2.42,139,129,10,0.9,0.7787,0.9281,0.6504
5110,2023-09-01,LATHE-01,Part-D,Morning,480,13,467,2.24,185,179,6,0.9729,0.8874,0.9676,0.8354
5111,2023-09-01,LATHE-01,Part-B,Afternoon,480,52,428,2.01,163,161,2,0.8917,0.7655,0.9877,0.6742
5112,2023-09-01,LATHE-01,Part-C,Night,480,117,363,2.29,120,106,14,0.7562,0.757,0.8833,0.5056
5113,2023-09-01,LATHE-02,Part-B,Morning,480,85,395,2.81,134,129,5,0.8229,0.9533,0.9627,0.7552
5114,2023-09-01,LATHE-02,Part-B,Afternoon,480,89,391,2.14,150,139,11,0.8146,0.821,0.9267,0.6198
5115,2023-09-01,LATHE-02,Part-B,Night,480,111,369,2.83,99,88,11,0.7688,0.7593,0.8889,0.5189
5116,2023-09-01,PRESS-01,Part-B,Morning,480,35,445,1.97,188,185,3,0.9271,0.8323,0.984,0.7593
5117,2023-09-01,PRESS-01,Part-D,Afternoon,480,62,418,2.93,120,110,10,0.8708,0.8411,0.9167,0.6714
5118,2023-09-01,PRESS-01,Part-C,Night,480,78,402,2.2,155,145,10,0.8375,0.8483,0.9355,0.6646
5119,2023-09-01,WELD-01,Part-C,Morning,480,75,405,2.14,149,144,5,0.8438,0.7873,0.9664,0.642
5120,2023-09-01,WELD-01,Part-B,Afternoon,480,90,390,2.05,148,135,13,0.8125,0.7779,0.9122,0.5766
5121,2023-09-01,WELD-01,Part-D,Night,480,40,440,1.51,248,221,27,0.9167,0.8511,0.8911,0.6952
5122,2023-09-01,WELD-02,Part-B,Morning,480,41,439,2.07,208,202,6,0.9146,0.9808,0.9712,0.8712
5123,2023-09-01,WELD-02,Part-D,Afternoon,480,104,376,2.51,144,138,6,0.7833,0.9613,0.9583,0.7216
5124,2023-09-01,WELD-02,Part-B,Night,480,112,368,2.13,150,141,9,0.7667,0.8682,0.94,0.6257
5125,2023-09-02,CNC-01,Part-B,Morning,480,94,386,1.98,147,136,11,0.8042,0.754,0.9252,0.561
5126,2023-09-02,CNC-01,Part-B,Afternoon,480,32,448,2.53,144,128,16,0.9333,0.8132,0.8889,0.6746
5127,2023-09-02,CNC-01,Part-C,Night,480,73,407,1.67,209,201,8,0.8479,0.8576,0.9617,0.6993
5128,2023-09-02,CNC-02,Part-D,Morning,480,115,365,1.51,190,171,19,0.7604,0.786,0.9,0.5379
5129,2023-09-02,CNC-02,Part-A,Afternoon,480,59,421,2.33,174,171,3,0.8771,0.963,0.9828,0.8301
5130,2023-09-02,CNC-02,Part-D,Night,480,36,444,2.87,153,146,7,0.925,0.989,0.9542,0.8729
5131,2023-09-02,LATHE-01,Part-C,Morning,480,109,371,2.82,110,107,3,0.7729,0.8361,0.9727,0.6286
5132,2023-09-02,LATHE-01,Part-B,Afternoon,480,89,391,2.48,136,122,14,0.8146,0.8626,0.8971,0.6304
5133,2023-09-02,LATHE-01,Part-B,Night,480,11,469,1.94,214,208,6,0.9771,0.8852,0.972,0.8407
5134,2023-09-02,LATHE-02,Part-B,Morning,480,99,381,1.86,176,169,7,0.7937,0.8592,0.9602,0.6548
5135,2023-09-02,LATHE-02,Part-C,Afternoon,480,88,392,1.58,221,211,10,0.8167,0.8908,0.9548,0.6946
5136,2023-09-02,LATHE-02,Part-D,Night,480,8,472,2.58,155,143,12,0.9833,0.8472,0.9226,0.7686
5137,2023-09-02,PRESS-01,Part-B,Morning,480,1,479,2.09,195,176,19,0.9979,0.8508,0.9026,0.7663
5138,2023-09-02,PRESS-01,Part-B,Afternoon,480,108,372,2.79,132,123,9,0.775,0.99,0.9318,0.7149
5139,2023-09-02,PRESS-01,Part-B,Night,480,0,480,1.67,286,279,7,1.0,0.995,0.9755,0.9706
5140,2023-09-02,WELD-01,Part-C,Morning,480,3,477,2.73,167,163,4,0.9938,0.9558,0.976,0.9271
5141,2023-09-02,WELD-01,Part-B,Afternoon,480,64,416,2.88,112,108,4,0.8667,0.7754,0.9643,0.648
5142,2023-09-02,WELD-01,Part-D,Night,480,26,454,2.99,121,117,4,0.9458,0.7969,0.9669,0.7288
5143,2023-09-02,WELD-02,Part-D,Morning,480,2,478,2.92,143,140,3,0.9958,0.8736,0.979,0.8517
5144,2023-09-02,WELD-02,Part-D,Afternoon,480,63,417,2.59,146,139,7,0.8688,0.9068,0.9521,0.7501
5145,2023-09-02,WELD-02,Part-C,Night,480,1,479,2.78,156,141,15,0.9979,0.9054,0.9038,0.8166
5146,2023-09-03,CNC-01,Part-C,Morning,480,114,366,2.15,166,148,18,0.7625,0.9751,0.8916,0.6629
5147,2023-09-03,CNC-01,Part-A,Afternoon,480,117,363,2.13,152,147,5,0.7562,0.8919,0.9671,0.6523
5148,2023-09-03,CNC-01,Part-A,Night,480,110,370,1.78,169,155,14,0.7708,0.813,0.9172,0.5748
5149,2023-09-03,CNC-02,Part-A,Morning,480,116,364,2.35,124,109,15,0.7583,0.8005,0.879,0.5336
5150,2023-09-03,CNC-02,Part-D,Afternoon,480,9,471,1.66,236,217,19,0.9812,0.8318,0.9195,0.7505
5151,2023-09-03,CNC-02,Part-A,Night,480,44,436,2.68,143,136,7,0.9083,0.879,0.951,0.7593
5152,2023-09-03,LATHE-01,Part-A,Morning,480,69,411,2.82,117,109,8,0.8562,0.8028,0.9316,0.6403
5153,2023-09-03,LATHE-01,Part-C,Afternoon,480,36,444,1.88,181,164,17,0.925,0.7664,0.9061,0.6424
5154,2023-09-03,LATHE-01,Part-C,Night,480,30,450,1.6,239,233,6,0.9375,0.8498,0.9749,0.7767
5155,2023-09-03,LATHE-02,Part-A,Morning,480,9,471,2.53,178,160,18,0.9812,0.9561,0.8989,0.8433
5156,2023-09-03,LATHE-02,Part-C,Afternoon,480,35,445,2.27,157,143,14,0.9271,0.8009,0.9108,0.6763
5157,2023-09-03,LATHE-02,Part-A,Night,480,45,435,2.26,153,145,8,0.9062,0.7949,0.9477,0.6827
5158,2023-09-03,PRESS-01,Part-C,Morning,480,13,467,2.88,142,129,13,0.9729,0.8757,0.9085,0.774
5159,2023-09-03,PRESS-01,Part-C,Afternoon,480,57,423,1.66,244,226,18,0.8812,0.9575,0.9262,0.7815
5160,2023-09-03,PRESS-01,Part-D,Night,480,4,476,1.64,284,251,33,0.9917,0.9785,0.8838,0.8576
